block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
1,C_LV,theta_zero,134,134,0,None,Basic
1,C_LV,theta_zero,135,135,0,None,Basic
1,C_LV,theta_zero,136,136,0,None,Basic
1,C_LV,theta_zero,137,137,0,None,Basic
1,C_LV,theta_zero,138,138,0,None,Basic
1,C_LV,theta_zero,139,139,0,None,Basic
1,C_LV,theta_zero,140,140,0,None,Basic
1,C_LV,theta_zero,141,141,0,None,Basic
1,C_LV,theta_zero,142,142,0,None,Basic
1,C_LV,theta_zero,143,143,0,None,Basic
1,C_LV,theta_zero,144,144,0,None,Basic
1,C_LV,theta_zero,145,145,0,None,Basic
1,C_LV,theta_zero,146,146,0,None,Basic
1,C_LV,theta_zero,147,147,0,None,Basic
1,C_LV,theta_zero,148,148,0,None,Basic
1,C_LV,theta_zero,149,149,0,None,Basic
1,C_LV,theta_zero,150,150,0,None,Basic
1,C_LV,theta_zero,151,151,0,None,Basic
1,C_LV,theta_zero,152,152,0,None,Basic
1,C_LV,theta_zero,153,153,0,None,Basic
1,C_LV,theta_zero,154,154,0,None,Basic
1,C_LV,theta_zero,155,155,0,None,Basic
1,C_LV,theta_zero,156,156,0,None,Basic
1,C_LV,theta_zero,157,157,0,None,Basic
1,C_LV,theta_zero,158,158,0,None,Basic
1,C_LV,theta_zero,159,159,0,None,Basic
1,C_LV,theta_zero,160,160,0,None,Basic
1,C_LV,theta_zero,161,161,0,None,Basic
1,C_LV,theta_zero,162,162,0,None,Basic
1,C_LV,theta_zero,163,163,0,None,Basic
1,C_LV,theta_zero,164,164,0,None,Basic
1,C_LV,theta_zero,165,165,0,None,Basic
1,C_LV,theta_zero,166,166,0,None,Basic
1,C_LV,theta_zero,167,167,0,None,Basic
1,C_LV,theta_zero,168,168,0,None,Basic
1,C_LV,p_balance,1,1,0,None,Fixed value
1,C_LV,p_balance,2,2,0,None,Fixed value
1,C_LV,p_balance,3,3,0,None,Fixed value
1,C_LV,p_balance,4,4,0,None,Fixed value
1,C_LV,p_balance,5,5,0,None,Fixed value
1,C_LV,p_balance,6,6,0,None,Fixed value
1,C_LV,p_balance,7,7,0,None,Fixed value
1,C_LV,p_balance,8,8,0,None,Fixed value
1,C_LV,p_balance,9,9,0,None,Fixed value
1,C_LV,p_balance,10,10,0,None,Fixed value
1,C_LV,p_balance,11,11,0,None,Fixed value
1,C_LV,p_balance,12,12,0,None,Fixed value
1,C_LV,p_balance,13,13,0,None,Fixed value
1,C_LV,p_balance,14,14,0,None,Fixed value
1,C_LV,p_balance,15,15,0,None,Fixed value
1,C_LV,p_balance,16,16,0,None,Fixed value
1,C_LV,p_balance,17,17,0,None,Fixed value
1,C_LV,p_balance,18,18,0,None,Fixed value
1,C_LV,p_balance,19,19,0,None,Fixed value
1,C_LV,p_balance,20,20,0,None,Fixed value
1,C_LV,p_balance,21,21,0,None,Fixed value
1,C_LV,p_balance,22,22,0,None,Fixed value
1,C_LV,p_balance,23,23,0,None,Fixed value
1,C_LV,p_balance,24,24,0,None,Fixed value
1,C_LV,p_balance,25,25,0,None,Fixed value
1,C_LV,p_balance,26,26,0,None,Fixed value
1,C_LV,p_balance,27,27,0,None,Fixed value
1,C_LV,p_balance,28,28,0,None,Fixed value
1,C_LV,p_balance,29,29,0,None,Fixed value
1,C_LV,p_balance,30,30,0,None,Fixed value
1,C_LV,p_balance,31,31,0,None,Fixed value
1,C_LV,p_balance,32,32,0,None,Fixed value
1,C_LV,p_balance,33,33,0,None,Fixed value
1,C_LV,p_balance,34,34,0,None,Fixed value
1,C_LV,p_balance,35,35,0,None,Fixed value
1,C_LV,p_balance,36,36,0,None,Fixed value
1,C_LV,p_balance,37,37,0,None,Fixed value
1,C_LV,p_balance,38,38,0,None,Fixed value
1,C_LV,p_balance,39,39,0,None,Fixed value
1,C_LV,p_balance,40,40,0,None,Fixed value
1,C_LV,p_balance,41,41,0,None,Fixed value
1,C_LV,p_balance,42,42,0,None,Fixed value
1,C_LV,p_balance,43,43,0,None,Fixed value
1,C_LV,p_balance,44,44,0,None,Fixed value
1,C_LV,p_balance,45,45,0,None,Fixed value
1,C_LV,p_balance,46,46,0,None,Fixed value
1,C_LV,p_balance,47,47,0,None,Fixed value
1,C_LV,p_balance,48,48,0,None,Fixed value
1,C_LV,p_balance,49,49,0,None,Fixed value
1,C_LV,p_balance,50,50,0,None,Fixed value
1,C_LV,p_balance,51,51,0,None,Fixed value
1,C_LV,p_balance,52,52,0,None,Fixed value
1,C_LV,p_balance,53,53,0,None,Fixed value
1,C_LV,p_balance,54,54,0,None,Fixed value
1,C_LV,p_balance,55,55,0,None,Fixed value
1,C_LV,p_balance,56,56,0,None,Fixed value
1,C_LV,p_balance,57,57,0,None,Fixed value
1,C_LV,p_balance,58,58,0,None,Fixed value
1,C_LV,p_balance,59,59,0,None,Fixed value
1,C_LV,p_balance,60,60,0,None,Fixed value
1,C_LV,p_balance,61,61,0,None,Fixed value
1,C_LV,p_balance,62,62,0,None,Fixed value
1,C_LV,p_balance,63,63,0,None,Fixed value
1,C_LV,p_balance,64,64,0,None,Fixed value
1,C_LV,p_balance,65,65,0,None,Fixed value
1,C_LV,p_balance,66,66,0,None,Fixed value
1,C_LV,p_balance,67,67,0,None,Fixed value
1,C_LV,p_balance,68,68,0,None,Fixed value
1,C_LV,p_balance,69,69,0,None,Fixed value
1,C_LV,p_balance,70,70,0,None,Fixed value
1,C_LV,p_balance,71,71,0,None,Fixed value
1,C_LV,p_balance,72,72,0,None,Fixed value
1,C_LV,p_balance,73,73,0,None,Fixed value
1,C_LV,p_balance,74,74,0,None,Fixed value
1,C_LV,p_balance,75,75,0,None,Fixed value
1,C_LV,p_balance,76,76,0,None,Fixed value
1,C_LV,p_balance,77,77,0,None,Fixed value
1,C_LV,p_balance,78,78,0,None,Fixed value
1,C_LV,p_balance,79,79,0,None,Fixed value
1,C_LV,p_balance,80,80,0,None,Fixed value
1,C_LV,p_balance,81,81,0,None,Fixed value
1,C_LV,p_balance,82,82,0,None,Fixed value
1,C_LV,p_balance,83,83,0,None,Fixed value
1,C_LV,p_balance,84,84,0,None,Fixed value
1,C_LV,p_balance,85,85,0,None,Fixed value
1,C_LV,p_balance,86,86,0,None,Fixed value
1,C_LV,p_balance,87,87,0,None,Fixed value
1,C_LV,p_balance,88,88,0,None,Fixed value
1,C_LV,p_balance,89,89,0,None,Fixed value
1,C_LV,p_balance,90,90,0,None,Fixed value
1,C_LV,p_balance,91,91,0,None,Fixed value
1,C_LV,p_balance,92,92,0,None,Fixed value
1,C_LV,p_balance,93,93,0,None,Fixed value
1,C_LV,p_balance,94,94,0,None,Fixed value
1,C_LV,p_balance,95,95,0,None,Fixed value
1,C_LV,p_balance,96,96,0,None,Fixed value
1,C_LV,p_balance,97,97,0,None,Fixed value
1,C_LV,p_balance,98,98,0,None,Fixed value
1,C_LV,p_balance,99,99,0,None,Fixed value
1,C_LV,p_balance,100,100,0,None,Fixed value
1,C_LV,p_balance,101,101,0,None,Fixed value
1,C_LV,p_balance,102,102,0,None,Fixed value
1,C_LV,p_balance,103,103,0,None,Fixed value
1,C_LV,p_balance,104,104,0,None,Fixed value
1,C_LV,p_balance,105,105,0,None,Fixed value
1,C_LV,p_balance,106,106,0,None,Fixed value
1,C_LV,p_balance,107,107,0,None,Fixed value
1,C_LV,p_balance,108,108,0,None,Fixed value
1,C_LV,p_balance,109,109,0,None,Fixed value
1,C_LV,p_balance,110,110,0,None,Fixed value
1,C_LV,p_balance,111,111,0,None,Fixed value
1,C_LV,p_balance,112,112,0,None,Fixed value
1,C_LV,p_balance,113,113,0,None,Fixed value
1,C_LV,p_balance,114,114,0,None,Fixed value
1,C_LV,p_balance,115,115,0,None,Fixed value
1,C_LV,p_balance,116,116,0,None,Fixed value
1,C_LV,p_balance,117,117,0,None,Fixed value
1,C_LV,p_balance,118,118,0,None,Fixed value
1,C_LV,p_balance,119,119,0,None,Fixed value
1,C_LV,p_balance,120,120,0,None,Fixed value
1,C_LV,p_balance,121,121,0,None,Fixed value
1,C_LV,p_balance,122,122,0,None,Fixed value
1,C_LV,p_balance,123,123,0,None,Fixed value
1,C_LV,p_balance,124,124,0,None,Fixed value
1,C_LV,p_balance,125,125,0,None,Fixed value
1,C_LV,p_balance,126,126,0,None,Fixed value
1,C_LV,p_balance,127,127,0,None,Fixed value
1,C_LV,p_balance,128,128,0,None,Fixed value
1,C_LV,p_balance,129,129,0,None,Fixed value
1,C_LV,p_balance,130,130,0,None,Fixed value
1,C_LV,p_balance,131,131,0,None,Fixed value
1,C_LV,p_balance,132,132,0,None,Fixed value
1,C_LV,p_balance,133,133,0,None,Fixed value
1,C_LV,p_balance,134,134,0,None,Fixed value
1,C_LV,p_balance,135,135,0,None,Fixed value
1,C_LV,p_balance,136,136,0,None,Fixed value
1,C_LV,p_balance,137,137,0,None,Fixed value
1,C_LV,p_balance,138,138,0,None,Fixed value
1,C_LV,p_balance,139,139,0,None,Fixed value
1,C_LV,p_balance,140,140,0,None,Fixed value
1,C_LV,p_balance,141,141,0,None,Fixed value
1,C_LV,p_balance,142,142,0,None,Fixed value
1,C_LV,p_balance,143,143,0,None,Fixed value
1,C_LV,p_balance,144,144,0,None,Fixed value
1,C_LV,p_balance,145,145,0,None,Fixed value
1,C_LV,p_balance,146,146,0,None,Fixed value
1,C_LV,p_balance,147,147,0,None,Fixed value
1,C_LV,p_balance,148,148,0,None,Fixed value
1,C_LV,p_balance,149,149,0,None,Fixed value
1,C_LV,p_balance,150,150,0,None,Fixed value
1,C_LV,p_balance,151,151,0,None,Fixed value
1,C_LV,p_balance,152,152,0,None,Fixed value
1,C_LV,p_balance,153,153,0,None,Fixed value
1,C_LV,p_balance,154,154,0,None,Fixed value
1,C_LV,p_balance,155,155,0,None,Fixed value
1,C_LV,p_balance,156,156,0,None,Fixed value
1,C_LV,p_balance,157,157,0,None,Fixed value
1,C_LV,p_balance,158,158,0,None,Fixed value
1,C_LV,p_balance,159,159,0,None,Fixed value
1,C_LV,p_balance,160,160,0,None,Fixed value
1,C_LV,p_balance,161,161,0,None,Fixed value
1,C_LV,p_balance,162,162,0,None,Fixed value
1,C_LV,p_balance,163,163,0,None,Fixed value
1,C_LV,p_balance,164,164,0,None,Fixed value
1,C_LV,p_balance,165,165,0,None,Fixed value
1,C_LV,p_balance,166,166,0,None,Fixed value
1,C_LV,p_balance,167,167,0,None,Fixed value
1,C_LV,p_balance,168,168,0,None,Fixed value
1,C_LV,q_balance,None,None,None,None,Basic
1,C_LV,theta_port.theta,1,1,0,-0.0335399449036009,None
1,C_LV,theta_port.theta,2,2,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,3,3,0,-0.037564738292033,None
1,C_LV,theta_port.theta,4,4,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,5,5,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,6,6,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,7,7,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,8,8,0,-0.075129476584066,None
1,C_LV,theta_port.theta,9,9,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,10,10,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,11,11,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,12,12,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,13,13,0,-0.100619834710803,None
1,C_LV,theta_port.theta,14,14,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,15,15,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,16,16,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,17,17,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,18,18,0,-0.075129476584066,None
1,C_LV,theta_port.theta,19,19,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,20,20,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,21,21,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,22,22,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,23,23,0,-0.037564738292033,None
1,C_LV,theta_port.theta,24,24,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,25,25,0,-0.0335399449036009,None
1,C_LV,theta_port.theta,26,26,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,27,27,0,-0.037564738292033,None
1,C_LV,theta_port.theta,28,28,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,29,29,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,30,30,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,31,31,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,32,32,0,-0.075129476584066,None
1,C_LV,theta_port.theta,33,33,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,34,34,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,35,35,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,36,36,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,37,37,0,-0.100619834710803,None
1,C_LV,theta_port.theta,38,38,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,39,39,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,40,40,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,41,41,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,42,42,0,-0.075129476584066,None
1,C_LV,theta_port.theta,43,43,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,44,44,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,45,45,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,46,46,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,47,47,0,-0.037564738292033,None
1,C_LV,theta_port.theta,48,48,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,49,49,0,-0.0335399449036009,None
1,C_LV,theta_port.theta,50,50,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,51,51,0,-0.037564738292033,None
1,C_LV,theta_port.theta,52,52,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,53,53,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,54,54,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,55,55,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,56,56,0,-0.075129476584066,None
1,C_LV,theta_port.theta,57,57,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,58,58,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,59,59,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,60,60,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,61,61,0,-0.100619834710803,None
1,C_LV,theta_port.theta,62,62,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,63,63,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,64,64,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,65,65,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,66,66,0,-0.075129476584066,None
1,C_LV,theta_port.theta,67,67,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,68,68,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,69,69,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,70,70,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,71,71,0,-0.037564738292033,None
1,C_LV,theta_port.theta,72,72,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,73,73,0,-0.0335399449036009,None
1,C_LV,theta_port.theta,74,74,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,75,75,0,-0.037564738292033,None
1,C_LV,theta_port.theta,76,76,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,77,77,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,78,78,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,79,79,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,80,80,0,-0.075129476584066,None
1,C_LV,theta_port.theta,81,81,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,82,82,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,83,83,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,84,84,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,85,85,0,-0.100619834710803,None
1,C_LV,theta_port.theta,86,86,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,87,87,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,88,88,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,89,89,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,90,90,0,-0.075129476584066,None
1,C_LV,theta_port.theta,91,91,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,92,92,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,93,93,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,94,94,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,95,95,0,-0.037564738292033,None
1,C_LV,theta_port.theta,96,96,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,97,97,0,-0.0335399449036009,None
1,C_LV,theta_port.theta,98,98,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,99,99,0,-0.037564738292033,None
1,C_LV,theta_port.theta,100,100,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,101,101,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,102,102,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,103,103,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,104,104,0,-0.075129476584066,None
1,C_LV,theta_port.theta,105,105,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,106,106,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,107,107,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,108,108,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,109,109,0,-0.100619834710803,None
1,C_LV,theta_port.theta,110,110,0,-0.0992782369146586,None
1,C_LV,theta_port.theta,111,111,0,-0.0965950413223706,None
1,C_LV,theta_port.theta,112,112,0,-0.0912286501377945,None
1,C_LV,theta_port.theta,113,113,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,114,114,0,-0.075129476584066,None
1,C_LV,theta_port.theta,115,115,0,-0.0670798898072018,None
1,C_LV,theta_port.theta,116,116,0,-0.0590303030303376,None
1,C_LV,theta_port.theta,117,117,0,-0.0509807162534734,None
1,C_LV,theta_port.theta,118,118,0,-0.0429311294766091,None
1,C_LV,theta_port.theta,119,119,0,-0.037564738292033,None
1,C_LV,theta_port.theta,120,120,0,-0.0348815426997449,None
1,C_LV,theta_port.theta,121,121,0,-0.0201239669421605,None
1,C_LV,theta_port.theta,122,122,0,-0.0214655647383046,None
1,C_LV,theta_port.theta,123,123,0,-0.0241487603305926,None
1,C_LV,theta_port.theta,124,124,0,-0.0295151515151688,None
1,C_LV,theta_port.theta,125,125,0,-0.037564738292033,None
1,C_LV,theta_port.theta,126,126,0,-0.0456143250688972,None
1,C_LV,theta_port.theta,127,127,0,-0.0536639118457614,None
1,C_LV,theta_port.theta,128,128,0,-0.0617134986226257,None
1,C_LV,theta_port.theta,129,129,0,-0.0697630853994899,None
1,C_LV,theta_port.theta,130,130,0,-0.0778126721763541,None
1,C_LV,theta_port.theta,131,131,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,132,132,0,-0.0858622589532183,None
1,C_LV,theta_port.theta,133,133,0,-0.0872038567493623,None
1,C_LV,theta_port.theta,134,134,0,-0.0858622589532183,None
1,C_LV,theta_port.theta,135,135,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,136,136,0,-0.0778126721763541,None
1,C_LV,theta_port.theta,137,137,0,-0.0697630853994899,None
1,C_LV,theta_port.theta,138,138,0,-0.0617134986226257,None
1,C_LV,theta_port.theta,139,139,0,-0.0536639118457614,None
1,C_LV,theta_port.theta,140,140,0,-0.0456143250688972,None
1,C_LV,theta_port.theta,141,141,0,-0.037564738292033,None
1,C_LV,theta_port.theta,142,142,0,-0.0295151515151688,None
1,C_LV,theta_port.theta,143,143,0,-0.0241487603305926,None
1,C_LV,theta_port.theta,144,144,0,-0.0214655647383046,None
1,C_LV,theta_port.theta,145,145,0,-0.0201239669421605,None
1,C_LV,theta_port.theta,146,146,0,-0.0214655647383046,None
1,C_LV,theta_port.theta,147,147,0,-0.0241487603305926,None
1,C_LV,theta_port.theta,148,148,0,-0.0295151515151688,None
1,C_LV,theta_port.theta,149,149,0,-0.037564738292033,None
1,C_LV,theta_port.theta,150,150,0,-0.0456143250688972,None
1,C_LV,theta_port.theta,151,151,0,-0.0536639118457614,None
1,C_LV,theta_port.theta,152,152,0,-0.0617134986226257,None
1,C_LV,theta_port.theta,153,153,0,-0.0697630853994899,None
1,C_LV,theta_port.theta,154,154,0,-0.0778126721763541,None
1,C_LV,theta_port.theta,155,155,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,156,156,0,-0.0858622589532183,None
1,C_LV,theta_port.theta,157,157,0,-0.0872038567493623,None
1,C_LV,theta_port.theta,158,158,0,-0.0858622589532183,None
1,C_LV,theta_port.theta,159,159,0,-0.0831790633609302,None
1,C_LV,theta_port.theta,160,160,0,-0.0778126721763541,None
1,C_LV,theta_port.theta,161,161,0,-0.0697630853994899,None
1,C_LV,theta_port.theta,162,162,0,-0.0617134986226257,None
1,C_LV,theta_port.theta,163,163,0,-0.0536639118457614,None
1,C_LV,theta_port.theta,164,164,0,-0.0456143250688972,None
1,C_LV,theta_port.theta,165,165,0,-0.037564738292033,None
1,C_LV,theta_port.theta,166,166,0,-0.0295151515151688,None
1,C_LV,theta_port.theta,167,167,0,-0.0241487603305926,None
1,C_LV,theta_port.theta,168,168,0,-0.0214655647383046,None
1,REF_A,theta_reference,None,None,None,None,Basic
1,G_A,p_nom,None,None,None,200,Fixed value
1,G_A,p,1,1,0,50,Basic
1,G_A,p,2,2,0,52,Basic
1,G_A,p,3,3,0,56,Basic
1,G_A,p,4,4,0,64,Basic
1,G_A,p,5,5,0,76,Basic
1,G_A,p,6,6,0,88,Basic
1,G_A,p,7,7,0,100,Basic
1,G_A,p,8,8,0,112,Basic
1,G_A,p,9,9,0,124,Basic
1,G_A,p,10,10,0,136,Basic
1,G_A,p,11,11,0,144,Basic
1,G_A,p,12,12,0,148,Basic
1,G_A,p,13,13,0,150,Basic
1,G_A,p,14,14,0,148,Basic
1,G_A,p,15,15,0,144,Basic
1,G_A,p,16,16,0,136,Basic
1,G_A,p,17,17,0,124,Basic
1,G_A,p,18,18,0,112,Basic
1,G_A,p,19,19,0,100,Basic
1,G_A,p,20,20,0,88,Basic
1,G_A,p,21,21,0,76,Basic
1,G_A,p,22,22,0,64,Basic
1,G_A,p,23,23,0,56,Basic
1,G_A,p,24,24,0,52,Basic
1,G_A,p,25,25,0,50,Basic
1,G_A,p,26,26,0,52,Basic
1,G_A,p,27,27,0,56,Basic
1,G_A,p,28,28,0,64,Basic
1,G_A,p,29,29,0,76,Basic
1,G_A,p,30,30,0,88,Basic
1,G_A,p,31,31,0,100,Basic
1,G_A,p,32,32,0,112,Basic
1,G_A,p,33,33,0,124,Basic
1,G_A,p,34,34,0,136,Basic
1,G_A,p,35,35,0,144,Basic
1,G_A,p,36,36,0,148,Basic
1,G_A,p,37,37,0,150,Basic
1,G_A,p,38,38,0,148,Basic
1,G_A,p,39,39,0,144,Basic
1,G_A,p,40,40,0,136,Basic
1,G_A,p,41,41,0,124,Basic
1,G_A,p,42,42,0,112,Basic
1,G_A,p,43,43,0,100,Basic
1,G_A,p,44,44,0,88,Basic
1,G_A,p,45,45,0,76,Basic
1,G_A,p,46,46,0,64,Basic
1,G_A,p,47,47,0,56,Basic
1,G_A,p,48,48,0,52,Basic
1,G_A,p,49,49,0,50,Basic
1,G_A,p,50,50,0,52,Basic
1,G_A,p,51,51,0,56,Basic
1,G_A,p,52,52,0,64,Basic
1,G_A,p,53,53,0,76,Basic
1,G_A,p,54,54,0,88,Basic
1,G_A,p,55,55,0,100,Basic
1,G_A,p,56,56,0,112,Basic
1,G_A,p,57,57,0,124,Basic
1,G_A,p,58,58,0,136,Basic
1,G_A,p,59,59,0,144,Basic
1,G_A,p,60,60,0,148,Basic
1,G_A,p,61,61,0,150,Basic
1,G_A,p,62,62,0,148,Basic
1,G_A,p,63,63,0,144,Basic
1,G_A,p,64,64,0,136,Basic
1,G_A,p,65,65,0,124,Basic
1,G_A,p,66,66,0,112,Basic
1,G_A,p,67,67,0,100,Basic
1,G_A,p,68,68,0,88,Basic
1,G_A,p,69,69,0,76,Basic
1,G_A,p,70,70,0,64,Basic
1,G_A,p,71,71,0,56,Basic
1,G_A,p,72,72,0,52,Basic
1,G_A,p,73,73,0,50,Basic
1,G_A,p,74,74,0,52,Basic
1,G_A,p,75,75,0,56,Basic
1,G_A,p,76,76,0,64,Basic
1,G_A,p,77,77,0,76,Basic
1,G_A,p,78,78,0,88,Basic
1,G_A,p,79,79,0,100,Basic
1,G_A,p,80,80,0,112,Basic
1,G_A,p,81,81,0,124,Basic
1,G_A,p,82,82,0,136,Basic
1,G_A,p,83,83,0,144,Basic
1,G_A,p,84,84,0,148,Basic
1,G_A,p,85,85,0,150,Basic
1,G_A,p,86,86,0,148,Basic
1,G_A,p,87,87,0,144,Basic
1,G_A,p,88,88,0,136,Basic
1,G_A,p,89,89,0,124,Basic
1,G_A,p,90,90,0,112,Basic
1,G_A,p,91,91,0,100,Basic
1,G_A,p,92,92,0,88,Basic
1,G_A,p,93,93,0,76,Basic
1,G_A,p,94,94,0,64,Basic
1,G_A,p,95,95,0,56,Basic
1,G_A,p,96,96,0,52,Basic
1,G_A,p,97,97,0,50,Basic
1,G_A,p,98,98,0,52,Basic
1,G_A,p,99,99,0,56,Basic
1,G_A,p,100,100,0,64,Basic
1,G_A,p,101,101,0,76,Basic
1,G_A,p,102,102,0,88,Basic
1,G_A,p,103,103,0,100,Basic
1,G_A,p,104,104,0,112,Basic
1,G_A,p,105,105,0,124,Basic
1,G_A,p,106,106,0,136,Basic
1,G_A,p,107,107,0,144,Basic
1,G_A,p,108,108,0,148,Basic
1,G_A,p,109,109,0,150,Basic
1,G_A,p,110,110,0,148,Basic
1,G_A,p,111,111,0,144,Basic
1,G_A,p,112,112,0,136,Basic
1,G_A,p,113,113,0,124,Basic
1,G_A,p,114,114,0,112,Basic
1,G_A,p,115,115,0,100,Basic
1,G_A,p,116,116,0,88,Basic
1,G_A,p,117,117,0,76,Basic
1,G_A,p,118,118,0,64,Basic
1,G_A,p,119,119,0,56,Basic
1,G_A,p,120,120,0,52,Basic
1,G_A,p,121,121,0,30,Basic
1,G_A,p,122,122,0,32,Basic
1,G_A,p,123,123,0,36,Basic
1,G_A,p,124,124,0,44,Basic
1,G_A,p,125,125,0,56,Basic
1,G_A,p,126,126,0,68,Basic
1,G_A,p,127,127,0,80,Basic
1,G_A,p,128,128,0,92,Basic
1,G_A,p,129,129,0,104,Basic
1,G_A,p,130,130,0,116,Basic
1,G_A,p,131,131,0,124,Basic
1,G_A,p,132,132,0,128,Basic
1,G_A,p,133,133,0,130,Basic
1,G_A,p,134,134,0,128,Basic
1,G_A,p,135,135,0,124,Basic
1,G_A,p,136,136,0,116,Basic
1,G_A,p,137,137,0,104,Basic
1,G_A,p,138,138,0,92,Basic
1,G_A,p,139,139,0,80,Basic
1,G_A,p,140,140,0,68,Basic
1,G_A,p,141,141,0,56,Basic
1,G_A,p,142,142,0,44,Basic
1,G_A,p,143,143,0,36,Basic
1,G_A,p,144,144,0,32,Basic
1,G_A,p,145,145,0,30,Basic
1,G_A,p,146,146,0,32,Basic
1,G_A,p,147,147,0,36,Basic
1,G_A,p,148,148,0,44,Basic
1,G_A,p,149,149,0,56,Basic
1,G_A,p,150,150,0,68,Basic
1,G_A,p,151,151,0,80,Basic
1,G_A,p,152,152,0,92,Basic
1,G_A,p,153,153,0,104,Basic
1,G_A,p,154,154,0,116,Basic
1,G_A,p,155,155,0,124,Basic
1,G_A,p,156,156,0,128,Basic
