block,component,output,absolute_time_index,block_time_index,scenario_index,value,basis_status
1,C,p_balance,154,154,0,None,Fixed value
1,C,p_balance,155,155,0,None,Fixed value
1,C,p_balance,156,156,0,None,Fixed value
1,C,p_balance,157,157,0,None,Fixed value
1,C,p_balance,158,158,0,None,Fixed value
1,C,p_balance,159,159,0,None,Fixed value
1,C,p_balance,160,160,0,None,Fixed value
1,C,p_balance,161,161,0,None,Fixed value
1,C,p_balance,162,162,0,None,Fixed value
1,C,p_balance,163,163,0,None,Fixed value
1,C,p_balance,164,164,0,None,Fixed value
1,C,p_balance,165,165,0,None,Fixed value
1,C,p_balance,166,166,0,None,Fixed value
1,C,p_balance,167,167,0,None,Fixed value
1,C,p_balance,168,168,0,None,Fixed value
1,C,q_balance,None,None,None,None,Basic
1,C,theta_port.theta,1,1,0,0,None
1,C,theta_port.theta,2,2,0,0,None
1,C,theta_port.theta,3,3,0,0,None
1,C,theta_port.theta,4,4,0,0,None
1,C,theta_port.theta,5,5,0,0,None
1,C,theta_port.theta,6,6,0,0,None
1,C,theta_port.theta,7,7,0,0,None
1,C,theta_port.theta,8,8,0,0,None
1,C,theta_port.theta,9,9,0,0,None
1,C,theta_port.theta,10,10,0,0,None
1,C,theta_port.theta,11,11,0,0,None
1,C,theta_port.theta,12,12,0,0,None
1,C,theta_port.theta,13,13,0,0,None
1,C,theta_port.theta,14,14,0,0,None
1,C,theta_port.theta,15,15,0,0,None
1,C,theta_port.theta,16,16,0,0,None
1,C,theta_port.theta,17,17,0,0,None
1,C,theta_port.theta,18,18,0,0,None
1,C,theta_port.theta,19,19,0,0,None
1,C,theta_port.theta,20,20,0,0,None
1,C,theta_port.theta,21,21,0,0,None
1,C,theta_port.theta,22,22,0,0,None
1,C,theta_port.theta,23,23,0,0,None
1,C,theta_port.theta,24,24,0,0,None
1,C,theta_port.theta,25,25,0,0,None
1,C,theta_port.theta,26,26,0,0,None
1,C,theta_port.theta,27,27,0,0,None
1,C,theta_port.theta,28,28,0,0,None
1,C,theta_port.theta,29,29,0,0,None
1,C,theta_port.theta,30,30,0,0,None
1,C,theta_port.theta,31,31,0,0,None
1,C,theta_port.theta,32,32,0,0,None
1,C,theta_port.theta,33,33,0,0,None
1,C,theta_port.theta,34,34,0,0,None
1,C,theta_port.theta,35,35,0,0,None
1,C,theta_port.theta,36,36,0,0,None
1,C,theta_port.theta,37,37,0,0,None
1,C,theta_port.theta,38,38,0,0,None
1,C,theta_port.theta,39,39,0,0,None
1,C,theta_port.theta,40,40,0,0,None
1,C,theta_port.theta,41,41,0,0,None
1,C,theta_port.theta,42,42,0,0,None
1,C,theta_port.theta,43,43,0,0,None
1,C,theta_port.theta,44,44,0,0,None
1,C,theta_port.theta,45,45,0,0,None
1,C,theta_port.theta,46,46,0,0,None
1,C,theta_port.theta,47,47,0,0,None
1,C,theta_port.theta,48,48,0,0,None
1,C,theta_port.theta,49,49,0,0,None
1,C,theta_port.theta,50,50,0,0,None
1,C,theta_port.theta,51,51,0,0,None
1,C,theta_port.theta,52,52,0,0,None
1,C,theta_port.theta,53,53,0,0,None
1,C,theta_port.theta,54,54,0,0,None
1,C,theta_port.theta,55,55,0,0,None
1,C,theta_port.theta,56,56,0,0,None
1,C,theta_port.theta,57,57,0,0,None
1,C,theta_port.theta,58,58,0,0,None
1,C,theta_port.theta,59,59,0,0,None
1,C,theta_port.theta,60,60,0,0,None
1,C,theta_port.theta,61,61,0,0,None
1,C,theta_port.theta,62,62,0,0,None
1,C,theta_port.theta,63,63,0,0,None
1,C,theta_port.theta,64,64,0,0,None
1,C,theta_port.theta,65,65,0,0,None
1,C,theta_port.theta,66,66,0,0,None
1,C,theta_port.theta,67,67,0,0,None
1,C,theta_port.theta,68,68,0,0,None
1,C,theta_port.theta,69,69,0,0,None
1,C,theta_port.theta,70,70,0,0,None
1,C,theta_port.theta,71,71,0,0,None
1,C,theta_port.theta,72,72,0,0,None
1,C,theta_port.theta,73,73,0,0,None
1,C,theta_port.theta,74,74,0,0,None
1,C,theta_port.theta,75,75,0,0,None
1,C,theta_port.theta,76,76,0,0,None
1,C,theta_port.theta,77,77,0,0,None
1,C,theta_port.theta,78,78,0,0,None
1,C,theta_port.theta,79,79,0,0,None
1,C,theta_port.theta,80,80,0,0,None
1,C,theta_port.theta,81,81,0,0,None
1,C,theta_port.theta,82,82,0,0,None
1,C,theta_port.theta,83,83,0,0,None
1,C,theta_port.theta,84,84,0,0,None
1,C,theta_port.theta,85,85,0,0,None
1,C,theta_port.theta,86,86,0,0,None
1,C,theta_port.theta,87,87,0,0,None
1,C,theta_port.theta,88,88,0,0,None
1,C,theta_port.theta,89,89,0,0,None
1,C,theta_port.theta,90,90,0,0,None
1,C,theta_port.theta,91,91,0,0,None
1,C,theta_port.theta,92,92,0,0,None
1,C,theta_port.theta,93,93,0,0,None
1,C,theta_port.theta,94,94,0,0,None
1,C,theta_port.theta,95,95,0,0,None
1,C,theta_port.theta,96,96,0,0,None
1,C,theta_port.theta,97,97,0,0,None
1,C,theta_port.theta,98,98,0,0,None
1,C,theta_port.theta,99,99,0,0,None
1,C,theta_port.theta,100,100,0,0,None
1,C,theta_port.theta,101,101,0,0,None
1,C,theta_port.theta,102,102,0,0,None
1,C,theta_port.theta,103,103,0,0,None
1,C,theta_port.theta,104,104,0,0,None
1,C,theta_port.theta,105,105,0,0,None
1,C,theta_port.theta,106,106,0,0,None
1,C,theta_port.theta,107,107,0,0,None
1,C,theta_port.theta,108,108,0,0,None
1,C,theta_port.theta,109,109,0,0,None
1,C,theta_port.theta,110,110,0,0,None
1,C,theta_port.theta,111,111,0,0,None
1,C,theta_port.theta,112,112,0,0,None
1,C,theta_port.theta,113,113,0,0,None
1,C,theta_port.theta,114,114,0,0,None
1,C,theta_port.theta,115,115,0,0,None
1,C,theta_port.theta,116,116,0,0,None
1,C,theta_port.theta,117,117,0,0,None
1,C,theta_port.theta,118,118,0,0,None
1,C,theta_port.theta,119,119,0,0,None
1,C,theta_port.theta,120,120,0,0,None
1,C,theta_port.theta,121,121,0,0,None
1,C,theta_port.theta,122,122,0,0,None
1,C,theta_port.theta,123,123,0,0,None
1,C,theta_port.theta,124,124,0,0,None
1,C,theta_port.theta,125,125,0,0,None
1,C,theta_port.theta,126,126,0,0,None
1,C,theta_port.theta,127,127,0,0,None
1,C,theta_port.theta,128,128,0,0,None
1,C,theta_port.theta,129,129,0,0,None
1,C,theta_port.theta,130,130,0,0,None
1,C,theta_port.theta,131,131,0,0,None
1,C,theta_port.theta,132,132,0,0,None
1,C,theta_port.theta,133,133,0,0,None
1,C,theta_port.theta,134,134,0,0,None
1,C,theta_port.theta,135,135,0,0,None
1,C,theta_port.theta,136,136,0,0,None
1,C,theta_port.theta,137,137,0,0,None
1,C,theta_port.theta,138,138,0,0,None
1,C,theta_port.theta,139,139,0,0,None
1,C,theta_port.theta,140,140,0,0,None
1,C,theta_port.theta,141,141,0,0,None
1,C,theta_port.theta,142,142,0,0,None
1,C,theta_port.theta,143,143,0,0,None
1,C,theta_port.theta,144,144,0,0,None
1,C,theta_port.theta,145,145,0,0,None
1,C,theta_port.theta,146,146,0,0,None
1,C,theta_port.theta,147,147,0,0,None
1,C,theta_port.theta,148,148,0,0,None
1,C,theta_port.theta,149,149,0,0,None
1,C,theta_port.theta,150,150,0,0,None
1,C,theta_port.theta,151,151,0,0,None
1,C,theta_port.theta,152,152,0,0,None
1,C,theta_port.theta,153,153,0,0,None
1,C,theta_port.theta,154,154,0,0,None
1,C,theta_port.theta,155,155,0,0,None
1,C,theta_port.theta,156,156,0,0,None
1,C,theta_port.theta,157,157,0,0,None
1,C,theta_port.theta,158,158,0,0,None
1,C,theta_port.theta,159,159,0,0,None
1,C,theta_port.theta,160,160,0,0,None
1,C,theta_port.theta,161,161,0,0,None
1,C,theta_port.theta,162,162,0,0,None
1,C,theta_port.theta,163,163,0,0,None
1,C,theta_port.theta,164,164,0,0,None
1,C,theta_port.theta,165,165,0,0,None
1,C,theta_port.theta,166,166,0,0,None
1,C,theta_port.theta,167,167,0,0,None
1,C,theta_port.theta,168,168,0,0,None
1,G_A,p_nom,None,None,None,200,Fixed value
1,G_A,p,1,1,0,50,Basic
1,G_A,p,2,2,0,52,Basic
1,G_A,p,3,3,0,57,Basic
1,G_A,p,4,4,0,65,Basic
1,G_A,p,5,5,0,75,Basic
1,G_A,p,6,6,0,87,Basic
1,G_A,p,7,7,0,100,Basic
1,G_A,p,8,8,0,113,Basic
1,G_A,p,9,9,0,125,Basic
1,G_A,p,10,10,0,135,Basic
1,G_A,p,11,11,0,143,Basic
1,G_A,p,12,12,0,148,Basic
1,G_A,p,13,13,0,150,Basic
1,G_A,p,14,14,0,148,Basic
1,G_A,p,15,15,0,143,Basic
1,G_A,p,16,16,0,135,Basic
1,G_A,p,17,17,0,125,Basic
1,G_A,p,18,18,0,113,Basic
1,G_A,p,19,19,0,100,Basic
1,G_A,p,20,20,0,87,Basic
1,G_A,p,21,21,0,75,Basic
1,G_A,p,22,22,0,65,Basic
1,G_A,p,23,23,0,57,Basic
1,G_A,p,24,24,0,52,Basic
1,G_A,p,25,25,0,50,Basic
1,G_A,p,26,26,0,52,Basic
1,G_A,p,27,27,0,57,Basic
1,G_A,p,28,28,0,65,Basic
1,G_A,p,29,29,0,75,Basic
1,G_A,p,30,30,0,87,Basic
1,G_A,p,31,31,0,100,Basic
1,G_A,p,32,32,0,113,Basic
1,G_A,p,33,33,0,125,Basic
1,G_A,p,34,34,0,135,Basic
1,G_A,p,35,35,0,143,Basic
1,G_A,p,36,36,0,148,Basic
1,G_A,p,37,37,0,150,Basic
1,G_A,p,38,38,0,148,Basic
1,G_A,p,39,39,0,143,Basic
1,G_A,p,40,40,0,135,Basic
1,G_A,p,41,41,0,125,Basic
1,G_A,p,42,42,0,113,Basic
1,G_A,p,43,43,0,100,Basic
1,G_A,p,44,44,0,87,Basic
1,G_A,p,45,45,0,75,Basic
1,G_A,p,46,46,0,65,Basic
1,G_A,p,47,47,0,57,Basic
1,G_A,p,48,48,0,52,Basic
1,G_A,p,49,49,0,50,Basic
1,G_A,p,50,50,0,52,Basic
1,G_A,p,51,51,0,57,Basic
1,G_A,p,52,52,0,65,Basic
1,G_A,p,53,53,0,75,Basic
1,G_A,p,54,54,0,87,Basic
1,G_A,p,55,55,0,100,Basic
1,G_A,p,56,56,0,113,Basic
1,G_A,p,57,57,0,125,Basic
1,G_A,p,58,58,0,135,Basic
1,G_A,p,59,59,0,143,Basic
1,G_A,p,60,60,0,148,Basic
1,G_A,p,61,61,0,150,Basic
1,G_A,p,62,62,0,148,Basic
1,G_A,p,63,63,0,143,Basic
1,G_A,p,64,64,0,135,Basic
1,G_A,p,65,65,0,125,Basic
1,G_A,p,66,66,0,113,Basic
1,G_A,p,67,67,0,100,Basic
1,G_A,p,68,68,0,87,Basic
1,G_A,p,69,69,0,75,Basic
1,G_A,p,70,70,0,65,Basic
1,G_A,p,71,71,0,57,Basic
1,G_A,p,72,72,0,52,Basic
1,G_A,p,73,73,0,50,Basic
1,G_A,p,74,74,0,52,Basic
1,G_A,p,75,75,0,57,Basic
1,G_A,p,76,76,0,65,Basic
1,G_A,p,77,77,0,75,Basic
1,G_A,p,78,78,0,87,Basic
1,G_A,p,79,79,0,100,Basic
1,G_A,p,80,80,0,113,Basic
1,G_A,p,81,81,0,125,Basic
1,G_A,p,82,82,0,135,Basic
1,G_A,p,83,83,0,143,Basic
1,G_A,p,84,84,0,148,Basic
1,G_A,p,85,85,0,150,Basic
1,G_A,p,86,86,0,148,Basic
1,G_A,p,87,87,0,143,Basic
1,G_A,p,88,88,0,135,Basic
1,G_A,p,89,89,0,125,Basic
1,G_A,p,90,90,0,113,Basic
1,G_A,p,91,91,0,100,Basic
1,G_A,p,92,92,0,87,Basic
1,G_A,p,93,93,0,75,Basic
1,G_A,p,94,94,0,65,Basic
1,G_A,p,95,95,0,57,Basic
1,G_A,p,96,96,0,52,Basic
1,G_A,p,97,97,0,50,Basic
1,G_A,p,98,98,0,52,Basic
1,G_A,p,99,99,0,57,Basic
1,G_A,p,100,100,0,65,Basic
1,G_A,p,101,101,0,75,Basic
1,G_A,p,102,102,0,87,Basic
1,G_A,p,103,103,0,100,Basic
1,G_A,p,104,104,0,113,Basic
1,G_A,p,105,105,0,125,Basic
1,G_A,p,106,106,0,135,Basic
1,G_A,p,107,107,0,143,Basic
1,G_A,p,108,108,0,148,Basic
1,G_A,p,109,109,0,150,Basic
1,G_A,p,110,110,0,148,Basic
1,G_A,p,111,111,0,143,Basic
1,G_A,p,112,112,0,135,Basic
1,G_A,p,113,113,0,125,Basic
1,G_A,p,114,114,0,113,Basic
1,G_A,p,115,115,0,100,Basic
1,G_A,p,116,116,0,87,Basic
1,G_A,p,117,117,0,75,Basic
1,G_A,p,118,118,0,65,Basic
1,G_A,p,119,119,0,57,Basic
1,G_A,p,120,120,0,52,Basic
1,G_A,p,121,121,0,30,Basic
1,G_A,p,122,122,0,32,Basic
1,G_A,p,123,123,0,37,Basic
1,G_A,p,124,124,0,45,Basic
1,G_A,p,125,125,0,55,Basic
1,G_A,p,126,126,0,67,Basic
1,G_A,p,127,127,0,80,Basic
1,G_A,p,128,128,0,93,Basic
1,G_A,p,129,129,0,105,Basic
1,G_A,p,130,130,0,115,Basic
1,G_A,p,131,131,0,123,Basic
1,G_A,p,132,132,0,128,Basic
1,G_A,p,133,133,0,130,Basic
1,G_A,p,134,134,0,128,Basic
1,G_A,p,135,135,0,123,Basic
1,G_A,p,136,136,0,115,Basic
1,G_A,p,137,137,0,105,Basic
1,G_A,p,138,138,0,93,Basic
1,G_A,p,139,139,0,80,Basic
1,G_A,p,140,140,0,67,Basic
1,G_A,p,141,141,0,55,Basic
1,G_A,p,142,142,0,45,Basic
1,G_A,p,143,143,0,37,Basic
1,G_A,p,144,144,0,32,Basic
1,G_A,p,145,145,0,30,Basic
1,G_A,p,146,146,0,32,Basic
1,G_A,p,147,147,0,37,Basic
1,G_A,p,148,148,0,45,Basic
1,G_A,p,149,149,0,55,Basic
1,G_A,p,150,150,0,67,Basic
1,G_A,p,151,151,0,80,Basic
1,G_A,p,152,152,0,93,Basic
1,G_A,p,153,153,0,105,Basic
1,G_A,p,154,154,0,115,Basic
1,G_A,p,155,155,0,123,Basic
1,G_A,p,156,156,0,128,Basic
1,G_A,p,157,157,0,130,Basic
1,G_A,p,158,158,0,128,Basic
1,G_A,p,159,159,0,123,Basic
1,G_A,p,160,160,0,115,Basic
1,G_A,p,161,161,0,105,Basic
1,G_A,p,162,162,0,93,Basic
1,G_A,p,163,163,0,80,Basic
1,G_A,p,164,164,0,67,Basic
1,G_A,p,165,165,0,55,Basic
1,G_A,p,166,166,0,45,Basic
1,G_A,p,167,167,0,37,Basic
1,G_A,p,168,168,0,32,Basic
1,G_A,min_dispatch,1,1,0,None,Basic
1,G_A,min_dispatch,2,2,0,None,Basic
1,G_A,min_dispatch,3,3,0,None,Basic
1,G_A,min_dispatch,4,4,0,None,Basic
1,G_A,min_dispatch,5,5,0,None,Basic
1,G_A,min_dispatch,6,6,0,None,Basic
1,G_A,min_dispatch,7,7,0,None,Basic
1,G_A,min_dispatch,8,8,0,None,Basic
1,G_A,min_dispatch,9,9,0,None,Basic
1,G_A,min_dispatch,10,10,0,None,Basic
1,G_A,min_dispatch,11,11,0,None,Basic
1,G_A,min_dispatch,12,12,0,None,Basic
1,G_A,min_dispatch,13,13,0,None,Basic
1,G_A,min_dispatch,14,14,0,None,Basic
1,G_A,min_dispatch,15,15,0,None,Basic
1,G_A,min_dispatch,16,16,0,None,Basic
1,G_A,min_dispatch,17,17,0,None,Basic
1,G_A,min_dispatch,18,18,0,None,Basic
1,G_A,min_dispatch,19,19,0,None,Basic
1,G_A,min_dispatch,20,20,0,None,Basic
1,G_A,min_dispatch,21,21,0,None,Basic
1,G_A,min_dispatch,22,22,0,None,Basic
1,G_A,min_dispatch,23,23,0,None,Basic
1,G_A,min_dispatch,24,24,0,None,Basic
1,G_A,min_dispatch,25,25,0,None,Basic
1,G_A,min_dispatch,26,26,0,None,Basic
1,G_A,min_dispatch,27,27,0,None,Basic
1,G_A,min_dispatch,28,28,0,None,Basic
1,G_A,min_dispatch,29,29,0,None,Basic
1,G_A,min_dispatch,30,30,0,None,Basic
1,G_A,min_dispatch,31,31,0,None,Basic
1,G_A,min_dispatch,32,32,0,None,Basic
1,G_A,min_dispatch,33,33,0,None,Basic
1,G_A,min_dispatch,34,34,0,None,Basic
1,G_A,min_dispatch,35,35,0,None,Basic
1,G_A,min_dispatch,36,36,0,None,Basic
1,G_A,min_dispatch,37,37,0,None,Basic
1,G_A,min_dispatch,38,38,0,None,Basic
1,G_A,min_dispatch,39,39,0,None,Basic
1,G_A,min_dispatch,40,40,0,None,Basic
1,G_A,min_dispatch,41,41,0,None,Basic
1,G_A,min_dispatch,42,42,0,None,Basic
1,G_A,min_dispatch,43,43,0,None,Basic
1,G_A,min_dispatch,44,44,0,None,Basic
1,G_A,min_dispatch,45,45,0,None,Basic
1,G_A,min_dispatch,46,46,0,None,Basic
1,G_A,min_dispatch,47,47,0,None,Basic
1,G_A,min_dispatch,48,48,0,None,Basic
1,G_A,min_dispatch,49,49,0,None,Basic
1,G_A,min_dispatch,50,50,0,None,Basic
1,G_A,min_dispatch,51,51,0,None,Basic
1,G_A,min_dispatch,52,52,0,None,Basic
1,G_A,min_dispatch,53,53,0,None,Basic
1,G_A,min_dispatch,54,54,0,None,Basic
1,G_A,min_dispatch,55,55,0,None,Basic
1,G_A,min_dispatch,56,56,0,None,Basic
1,G_A,min_dispatch,57,57,0,None,Basic
1,G_A,min_dispatch,58,58,0,None,Basic
1,G_A,min_dispatch,59,59,0,None,Basic
1,G_A,min_dispatch,60,60,0,None,Basic
1,G_A,min_dispatch,61,61,0,None,Basic
1,G_A,min_dispatch,62,62,0,None,Basic
1,G_A,min_dispatch,63,63,0,None,Basic
1,G_A,min_dispatch,64,64,0,None,Basic
1,G_A,min_dispatch,65,65,0,None,Basic
1,G_A,min_dispatch,66,66,0,None,Basic
1,G_A,min_dispatch,67,67,0,None,Basic
1,G_A,min_dispatch,68,68,0,None,Basic
1,G_A,min_dispatch,69,69,0,None,Basic
1,G_A,min_dispatch,70,70,0,None,Basic
1,G_A,min_dispatch,71,71,0,None,Basic
1,G_A,min_dispatch,72,72,0,None,Basic
1,G_A,min_dispatch,73,73,0,None,Basic
1,G_A,min_dispatch,74,74,0,None,Basic
1,G_A,min_dispatch,75,75,0,None,Basic
1,G_A,min_dispatch,76,76,0,None,Basic
1,G_A,min_dispatch,77,77,0,None,Basic
1,G_A,min_dispatch,78,78,0,None,Basic
1,G_A,min_dispatch,79,79,0,None,Basic
1,G_A,min_dispatch,80,80,0,None,Basic
1,G_A,min_dispatch,81,81,0,None,Basic
1,G_A,min_dispatch,82,82,0,None,Basic
1,G_A,min_dispatch,83,83,0,None,Basic
1,G_A,min_dispatch,84,84,0,None,Basic
1,G_A,min_dispatch,85,85,0,None,Basic
1,G_A,min_dispatch,86,86,0,None,Basic
1,G_A,min_dispatch,87,87,0,None,Basic
1,G_A,min_dispatch,88,88,0,None,Basic
1,G_A,min_dispatch,89,89,0,None,Basic
1,G_A,min_dispatch,90,90,0,None,Basic
1,G_A,min_dispatch,91,91,0,None,Basic
1,G_A,min_dispatch,92,92,0,None,Basic
1,G_A,min_dispatch,93,93,0,None,Basic
1,G_A,min_dispatch,94,94,0,None,Basic
1,G_A,min_dispatch,95,95,0,None,Basic
1,G_A,min_dispatch,96,96,0,None,Basic
1,G_A,min_dispatch,97,97,0,None,Basic
1,G_A,min_dispatch,98,98,0,None,Basic
1,G_A,min_dispatch,99,99,0,None,Basic
1,G_A,min_dispatch,100,100,0,None,Basic
1,G_A,min_dispatch,101,101,0,None,Basic
1,G_A,min_dispatch,102,102,0,None,Basic
1,G_A,min_dispatch,103,103,0,None,Basic
1,G_A,min_dispatch,104,104,0,None,Basic
1,G_A,min_dispatch,105,105,0,None,Basic
1,G_A,min_dispatch,106,106,0,None,Basic
1,G_A,min_dispatch,107,107,0,None,Basic
1,G_A,min_dispatch,108,108,0,None,Basic
1,G_A,min_dispatch,109,109,0,None,Basic
1,G_A,min_dispatch,110,110,0,None,Basic
1,G_A,min_dispatch,111,111,0,None,Basic
1,G_A,min_dispatch,112,112,0,None,Basic
1,G_A,min_dispatch,113,113,0,None,Basic
1,G_A,min_dispatch,114,114,0,None,Basic
1,G_A,min_dispatch,115,115,0,None,Basic
1,G_A,min_dispatch,116,116,0,None,Basic
1,G_A,min_dispatch,117,117,0,None,Basic
1,G_A,min_dispatch,118,118,0,None,Basic
1,G_A,min_dispatch,119,119,0,None,Basic
1,G_A,min_dispatch,120,120,0,None,Basic
1,G_A,min_dispatch,121,121,0,None,Basic
1,G_A,min_dispatch,122,122,0,None,Basic
1,G_A,min_dispatch,123,123,0,None,Basic
1,G_A,min_dispatch,124,124,0,None,Basic
1,G_A,min_dispatch,125,125,0,None,Basic
1,G_A,min_dispatch,126,126,0,None,Basic
1,G_A,min_dispatch,127,127,0,None,Basic
1,G_A,min_dispatch,128,128,0,None,Basic
1,G_A,min_dispatch,129,129,0,None,Basic
1,G_A,min_dispatch,130,130,0,None,Basic
1,G_A,min_dispatch,131,131,0,None,Basic
1,G_A,min_dispatch,132,132,0,None,Basic
1,G_A,min_dispatch,133,133,0,None,Basic
1,G_A,min_dispatch,134,134,0,None,Basic
1,G_A,min_dispatch,135,135,0,None,Basic
1,G_A,min_dispatch,136,136,0,None,Basic
1,G_A,min_dispatch,137,137,0,None,Basic
1,G_A,min_dispatch,138,138,0,None,Basic
1,G_A,min_dispatch,139,139,0,None,Basic
1,G_A,min_dispatch,140,140,0,None,Basic
1,G_A,min_dispatch,141,141,0,None,Basic
1,G_A,min_dispatch,142,142,0,None,Basic
1,G_A,min_dispatch,143,143,0,None,Basic
1,G_A,min_dispatch,144,144,0,None,Basic
1,G_A,min_dispatch,145,145,0,None,Basic
1,G_A,min_dispatch,146,146,0,None,Basic
1,G_A,min_dispatch,147,147,0,None,Basic
1,G_A,min_dispatch,148,148,0,None,Basic
1,G_A,min_dispatch,149,149,0,None,Basic
1,G_A,min_dispatch,150,150,0,None,Basic
1,G_A,min_dispatch,151,151,0,None,Basic
1,G_A,min_dispatch,152,152,0,None,Basic
1,G_A,min_dispatch,153,153,0,None,Basic
1,G_A,min_dispatch,154,154,0,None,Basic
1,G_A,min_dispatch,155,155,0,None,Basic
1,G_A,min_dispatch,156,156,0,None,Basic
1,G_A,min_dispatch,157,157,0,None,Basic
1,G_A,min_dispatch,158,158,0,None,Basic
1,G_A,min_dispatch,159,159,0,None,Basic
1,G_A,min_dispatch,160,160,0,None,Basic
1,G_A,min_dispatch,161,161,0,None,Basic
1,G_A,min_dispatch,162,162,0,None,Basic
1,G_A,min_dispatch,163,163,0,None,Basic
1,G_A,min_dispatch,164,164,0,None,Basic
1,G_A,min_dispatch,165,165,0,None,Basic
1,G_A,min_dispatch,166,166,0,None,Basic
1,G_A,min_dispatch,167,167,0,None,Basic
1,G_A,min_dispatch,168,168,0,None,Basic
1,G_A,max_dispatch,1,1,0,None,Basic
1,G_A,max_dispatch,2,2,0,None,Basic
1,G_A,max_dispatch,3,3,0,None,Basic
1,G_A,max_dispatch,4,4,0,None,Basic
1,G_A,max_dispatch,5,5,0,None,Basic
1,G_A,max_dispatch,6,6,0,None,Basic
1,G_A,max_dispatch,7,7,0,None,Basic
1,G_A,max_dispatch,8,8,0,None,Basic
1,G_A,max_dispatch,9,9,0,None,Basic
1,G_A,max_dispatch,10,10,0,None,Basic
1,G_A,max_dispatch,11,11,0,None,Basic
1,G_A,max_dispatch,12,12,0,None,Basic
1,G_A,max_dispatch,13,13,0,None,Basic
1,G_A,max_dispatch,14,14,0,None,Basic
1,G_A,max_dispatch,15,15,0,None,Basic
1,G_A,max_dispatch,16,16,0,None,Basic
1,G_A,max_dispatch,17,17,0,None,Basic
1,G_A,max_dispatch,18,18,0,None,Basic
1,G_A,max_dispatch,19,19,0,None,Basic
1,G_A,max_dispatch,20,20,0,None,Basic
1,G_A,max_dispatch,21,21,0,None,Basic
1,G_A,max_dispatch,22,22,0,None,Basic
1,G_A,max_dispatch,23,23,0,None,Basic
1,G_A,max_dispatch,24,24,0,None,Basic
1,G_A,max_dispatch,25,25,0,None,Basic
1,G_A,max_dispatch,26,26,0,None,Basic
1,G_A,max_dispatch,27,27,0,None,Basic
1,G_A,max_dispatch,28,28,0,None,Basic
1,G_A,max_dispatch,29,29,0,None,Basic
1,G_A,max_dispatch,30,30,0,None,Basic
1,G_A,max_dispatch,31,31,0,None,Basic
1,G_A,max_dispatch,32,32,0,None,Basic
1,G_A,max_dispatch,33,33,0,None,Basic
1,G_A,max_dispatch,34,34,0,None,Basic
1,G_A,max_dispatch,35,35,0,None,Basic
1,G_A,max_dispatch,36,36,0,None,Basic
1,G_A,max_dispatch,37,37,0,None,Basic
1,G_A,max_dispatch,38,38,0,None,Basic
1,G_A,max_dispatch,39,39,0,None,Basic
1,G_A,max_dispatch,40,40,0,None,Basic
1,G_A,max_dispatch,41,41,0,None,Basic
1,G_A,max_dispatch,42,42,0,None,Basic
1,G_A,max_dispatch,43,43,0,None,Basic
1,G_A,max_dispatch,44,44,0,None,Basic
1,G_A,max_dispatch,45,45,0,None,Basic
1,G_A,max_dispatch,46,46,0,None,Basic
1,G_A,max_dispatch,47,47,0,None,Basic
1,G_A,max_dispatch,48,48,0,None,Basic
1,G_A,max_dispatch,49,49,0,None,Basic
1,G_A,max_dispatch,50,50,0,None,Basic
1,G_A,max_dispatch,51,51,0,None,Basic
1,G_A,max_dispatch,52,52,0,None,Basic
1,G_A,max_dispatch,53,53,0,None,Basic
1,G_A,max_dispatch,54,54,0,None,Basic
1,G_A,max_dispatch,55,55,0,None,Basic
1,G_A,max_dispatch,56,56,0,None,Basic
1,G_A,max_dispatch,57,57,0,None,Basic
1,G_A,max_dispatch,58,58,0,None,Basic
1,G_A,max_dispatch,59,59,0,None,Basic
1,G_A,max_dispatch,60,60,0,None,Basic
1,G_A,max_dispatch,61,61,0,None,Basic
1,G_A,max_dispatch,62,62,0,None,Basic
1,G_A,max_dispatch,63,63,0,None,Basic
1,G_A,max_dispatch,64,64,0,None,Basic
1,G_A,max_dispatch,65,65,0,None,Basic
1,G_A,max_dispatch,66,66,0,None,Basic
1,G_A,max_dispatch,67,67,0,None,Basic
1,G_A,max_dispatch,68,68,0,None,Basic
1,G_A,max_dispatch,69,69,0,None,Basic
1,G_A,max_dispatch,70,70,0,None,Basic
1,G_A,max_dispatch,71,71,0,None,Basic
1,G_A,max_dispatch,72,72,0,None,Basic
1,G_A,max_dispatch,73,73,0,None,Basic
1,G_A,max_dispatch,74,74,0,None,Basic
1,G_A,max_dispatch,75,75,0,None,Basic
1,G_A,max_dispatch,76,76,0,None,Basic
1,G_A,max_dispatch,77,77,0,None,Basic
1,G_A,max_dispatch,78,78,0,None,Basic
1,G_A,max_dispatch,79,79,0,None,Basic
1,G_A,max_dispatch,80,80,0,None,Basic
1,G_A,max_dispatch,81,81,0,None,Basic
1,G_A,max_dispatch,82,82,0,None,Basic
1,G_A,max_dispatch,83,83,0,None,Basic
1,G_A,max_dispatch,84,84,0,None,Basic
1,G_A,max_dispatch,85,85,0,None,Basic
1,G_A,max_dispatch,86,86,0,None,Basic
1,G_A,max_dispatch,87,87,0,None,Basic
1,G_A,max_dispatch,88,88,0,None,Basic
1,G_A,max_dispatch,89,89,0,None,Basic
1,G_A,max_dispatch,90,90,0,None,Basic
1,G_A,max_dispatch,91,91,0,None,Basic
1,G_A,max_dispatch,92,92,0,None,Basic
